,used_tokens,used_resume_bullet_gen,prompted_payment,used_resume_builder,industry,career_status,job_time,resume_experience,Days
26581,0.0,0.0,1.0,1.0,1,2,0,0,24
9471,0.0,1.0,1.0,1.0,11,0,3,0,59
32176,0.0,1.0,1.0,0.0,0,2,3,1,18
18615,2.0,1.0,1.0,1.0,0,2,0,0,29
15218,0.0,1.0,1.0,1.0,3,0,1,1,51
3639,0.0,0.0,1.0,1.0,2,0,1,0,75
31013,0.0,0.0,1.0,0.0,0,2,3,0,19
3210,0.0,1.0,0.0,0.0,0,0,3,0,110
13384,0.0,0.0,1.0,1.0,0,2,1,0,54
8432,0.0,0.0,1.0,1.0,1,1,1,2,59
24409,0.0,0.0,1.0,0.0,1,2,1,1,27
1110,0.0,1.0,0.0,0.0,0,0,0,1,119
24680,9.0,1.0,1.0,1.0,0,2,0,1,27
30470,2.0,1.0,1.0,1.0,0,0,0,0,19
13905,0.0,0.0,1.0,1.0,7,2,1,0,53
11698,0.0,0.0,1.0,0.0,1,1,2,2,57
16533,0.0,1.0,1.0,0.0,11,0,1,0,47
32248,0.0,1.0,1.0,1.0,0,2,0,2,18
3501,0.0,1.0,1.0,1.0,1,2,2,1,79
35036,6.0,1.0,1.0,1.0,0,1,0,0,14
26060,9.0,1.0,1.0,1.0,14,2,2,1,25
34919,0.0,1.0,1.0,1.0,12,2,0,1,14
2780,0.0,1.0,0.0,0.0,5,0,2,0,117
14049,0.0,0.0,1.0,0.0,13,0,0,0,53
20864,0.0,0.0,1.0,1.0,3,1,2,0,28
22469,17.0,1.0,1.0,1.0,11,0,0,0,28
5188,8.0,1.0,1.0,1.0,0,1,0,2,60
3580,0.0,1.0,1.0,1.0,4,2,2,2,75
4150,1.0,1.0,1.0,1.0,12,2,1,0,74
15192,0.0,1.0,1.0,1.0,1,1,2,1,51
15908,1.0,1.0,1.0,0.0,3,1,1,2,48
33927,4.0,0.0,1.0,1.0,13,1,0,2,15
17156,0.0,0.0,1.0,1.0,0,1,0,0,42
15958,21.0,0.0,1.0,1.0,5,2,3,0,48
3867,0.0,0.0,1.0,1.0,0,1,0,2,75
20268,0.0,0.0,1.0,1.0,0,0,2,0,29
18715,1.0,1.0,1.0,1.0,10,0,0,0,29
22516,1.0,1.0,1.0,1.0,12,2,2,0,28
22723,0.0,0.0,1.0,0.0,3,0,0,0,28
23448,0.0,0.0,1.0,1.0,0,2,3,0,27
17932,1.0,0.0,1.0,1.0,1,1,0,0,36
18319,20.0,1.0,1.0,0.0,0,0,0,0,32
28733,7.0,1.0,1.0,1.0,0,2,0,0,21
31295,0.0,0.0,1.0,1.0,0,0,2,0,19
5038,0.0,1.0,1.0,1.0,2,1,0,0,60
16480,10.0,1.0,1.0,1.0,0,0,0,1,47
15754,0.0,1.0,1.0,0.0,1,0,0,1,49
33747,2.0,1.0,1.0,1.0,3,2,0,1,15
29149,15.0,1.0,1.0,1.0,0,0,1,0,21
21350,13.0,1.0,1.0,1.0,4,0,1,1,28
23976,15.0,1.0,1.0,1.0,8,0,2,0,27
3670,10.0,1.0,1.0,1.0,0,0,0,0,75
10437,0.0,0.0,1.0,0.0,0,1,0,0,59
21370,0.0,0.0,1.0,1.0,3,1,0,3,28
9896,1.0,1.0,1.0,1.0,13,1,0,2,59
35536,2.0,0.0,1.0,1.0,0,0,0,1,13
12645,0.0,0.0,1.0,1.0,0,2,0,0,56
2414,0.0,1.0,0.0,0.0,0,0,2,0,118
25467,0.0,0.0,1.0,1.0,0,0,2,2,26
20988,0.0,0.0,1.0,1.0,10,0,2,0,28
7760,0.0,1.0,1.0,1.0,2,0,0,1,60
30301,0.0,1.0,1.0,1.0,12,0,2,1,19
21125,3.0,1.0,1.0,1.0,0,0,0,1,28
15655,0.0,0.0,1.0,1.0,0,1,0,0,49
30818,4.0,1.0,1.0,1.0,0,0,0,1,19
24326,0.0,0.0,1.0,0.0,7,1,3,2,27
19050,2.0,1.0,1.0,1.0,13,1,1,0,29
24892,20.0,1.0,1.0,1.0,5,0,0,0,26
21319,2.0,1.0,1.0,1.0,1,2,1,1,28
791,0.0,1.0,0.0,0.0,8,2,2,0,132
23426,0.0,1.0,1.0,1.0,0,0,0,0,27
17909,0.0,0.0,1.0,0.0,5,2,3,1,37
23558,0.0,1.0,1.0,1.0,6,0,1,1,27
1161,0.0,1.0,0.0,0.0,4,1,0,2,119
7717,0.0,0.0,1.0,1.0,2,0,0,0,60
5397,0.0,0.0,1.0,0.0,14,0,3,0,60
2470,2.0,1.0,1.0,1.0,3,2,1,2,118
8960,0.0,0.0,1.0,1.0,3,1,0,2,59
25215,0.0,0.0,1.0,1.0,0,0,1,1,26
4666,0.0,1.0,1.0,1.0,12,0,1,2,69
19950,0.0,1.0,1.0,1.0,5,0,1,1,29
30221,0.0,0.0,1.0,0.0,0,0,0,2,19
21868,1.0,1.0,1.0,1.0,3,1,3,0,28
33051,5.0,1.0,1.0,1.0,8,0,0,1,16
34702,1.0,0.0,1.0,1.0,0,1,0,1,14
12827,0.0,0.0,1.0,1.0,5,1,0,2,55
32114,0.0,0.0,1.0,0.0,0,1,1,2,18
23072,0.0,1.0,1.0,1.0,4,0,2,0,28
4174,0.0,1.0,1.0,1.0,1,2,0,0,74
18992,0.0,1.0,1.0,1.0,0,2,0,1,29
24573,9.0,1.0,1.0,1.0,0,0,0,2,27
34102,0.0,0.0,1.0,1.0,1,0,0,1,15
28254,12.0,1.0,1.0,1.0,0,0,0,1,21
7695,3.0,1.0,1.0,1.0,0,0,1,0,60
33565,2.0,1.0,1.0,1.0,0,2,0,0,15
23133,0.0,0.0,1.0,1.0,1,2,2,1,28
17447,1.0,1.0,1.0,0.0,0,1,2,0,41
19447,2.0,1.0,1.0,1.0,1,1,2,2,29
23076,0.0,0.0,1.0,1.0,5,0,1,1,28
5144,8.0,0.0,1.0,1.0,0,0,0,1,60
1555,0.0,0.0,0.0,0.0,1,0,0,2,119
29151,0.0,0.0,1.0,1.0,0,0,0,1,21
34761,0.0,1.0,1.0,1.0,0,1,1,1,14
28535,10.0,1.0,1.0,1.0,2,0,0,0,21
24531,0.0,1.0,1.0,1.0,13,0,1,1,27
16746,14.0,0.0,1.0,1.0,2,1,0,1,46
30258,1.0,1.0,1.0,0.0,15,2,1,0,19
28846,1.0,1.0,1.0,1.0,0,0,1,0,21
34456,5.0,1.0,1.0,1.0,0,2,3,1,14
4339,3.0,1.0,1.0,1.0,11,2,1,3,74
33923,0.0,0.0,1.0,0.0,0,2,0,0,15
30969,13.0,1.0,1.0,1.0,1,2,0,1,19
21040,0.0,0.0,1.0,0.0,1,1,0,0,28
7448,0.0,0.0,1.0,0.0,0,0,0,1,60
32492,1.0,0.0,1.0,1.0,1,2,0,1,17
24283,0.0,1.0,1.0,1.0,13,0,0,1,27
6272,0.0,0.0,1.0,1.0,0,0,0,1,60
7391,4.0,0.0,1.0,1.0,8,2,0,0,60
24003,0.0,0.0,1.0,1.0,0,0,0,0,27
18856,1.0,1.0,1.0,1.0,1,0,1,0,29
33424,6.0,1.0,1.0,1.0,0,2,0,0,16
28806,0.0,0.0,1.0,0.0,8,0,1,0,21
10007,0.0,0.0,1.0,1.0,5,2,3,1,59
30597,11.0,1.0,1.0,1.0,2,0,0,0,19
29649,3.0,1.0,1.0,1.0,14,1,0,1,20
24985,3.0,1.0,1.0,1.0,10,1,0,3,26
20264,0.0,0.0,1.0,1.0,4,0,0,1,29
4149,0.0,0.0,1.0,1.0,3,0,1,0,74
35584,0.0,1.0,1.0,1.0,5,0,0,0,13
4418,0.0,0.0,1.0,1.0,0,0,3,0,74
15677,0.0,1.0,1.0,1.0,0,0,0,0,49
25492,0.0,0.0,1.0,0.0,1,2,0,1,26
10111,0.0,0.0,1.0,0.0,0,2,1,0,59
23707,3.0,1.0,1.0,1.0,0,0,0,1,27
17308,1.0,1.0,1.0,1.0,0,0,0,0,41
9638,0.0,0.0,1.0,1.0,6,0,2,1,59
18285,3.0,1.0,1.0,1.0,1,0,3,0,32
25208,1.0,1.0,1.0,0.0,2,0,0,0,26
17404,5.0,1.0,1.0,1.0,11,1,0,2,41
24500,0.0,1.0,1.0,1.0,12,1,0,1,27
3445,0.0,1.0,0.0,0.0,4,0,1,0,88
27711,23.0,0.0,1.0,1.0,0,0,0,0,22
20667,0.0,0.0,1.0,0.0,3,0,1,0,28
35481,0.0,1.0,1.0,1.0,3,0,0,0,14
16630,0.0,1.0,1.0,1.0,4,0,1,0,47
15115,1.0,1.0,1.0,1.0,1,0,2,0,51
27347,0.0,0.0,1.0,1.0,15,0,0,2,23
9791,0.0,0.0,1.0,1.0,4,1,0,0,59
14577,17.0,1.0,1.0,1.0,0,2,0,1,52
12187,0.0,0.0,1.0,0.0,0,0,0,1,57
27193,3.0,1.0,1.0,1.0,0,0,0,0,23
845,0.0,1.0,0.0,0.0,1,0,2,0,130
23708,0.0,0.0,1.0,0.0,0,2,0,1,27
23962,0.0,0.0,1.0,1.0,1,0,1,0,27
6772,0.0,0.0,1.0,1.0,0,1,0,0,60
24640,2.0,0.0,1.0,1.0,11,0,0,0,27
13912,0.0,1.0,1.0,1.0,1,0,0,1,53
35282,0.0,1.0,1.0,1.0,1,0,1,1,14
3505,3.0,1.0,1.0,1.0,0,0,2,0,78
9528,0.0,0.0,1.0,0.0,3,2,1,0,59
13271,1.0,1.0,1.0,1.0,3,2,0,1,54
3940,0.0,0.0,1.0,0.0,12,0,2,0,75
29623,15.0,1.0,1.0,1.0,7,0,0,1,20
18886,0.0,1.0,1.0,1.0,11,2,0,2,29
19147,5.0,1.0,1.0,1.0,0,0,1,0,29
24902,0.0,0.0,1.0,1.0,1,2,0,1,26
29652,0.0,1.0,1.0,1.0,1,1,0,3,20
33634,1.0,1.0,1.0,0.0,0,2,0,1,15
34541,1.0,1.0,1.0,1.0,3,0,1,2,14
35212,9.0,1.0,1.0,1.0,4,2,0,1,14
10194,19.0,1.0,1.0,1.0,2,2,2,0,59
17066,0.0,0.0,1.0,1.0,4,1,1,2,43
23907,0.0,1.0,1.0,1.0,4,1,0,0,27
35951,18.0,1.0,1.0,1.0,0,1,0,1,13
31050,0.0,0.0,1.0,0.0,0,1,0,3,19
33415,0.0,0.0,1.0,1.0,1,2,3,0,16
14445,0.0,0.0,1.0,1.0,0,0,0,0,52
32995,10.0,1.0,1.0,1.0,0,2,0,1,16
19225,0.0,0.0,1.0,1.0,1,2,0,0,29
33344,0.0,0.0,1.0,0.0,15,1,0,3,16
9085,0.0,0.0,1.0,1.0,3,1,0,1,59
3808,0.0,0.0,1.0,1.0,2,1,1,1,75
15929,0.0,0.0,1.0,1.0,2,0,3,2,48
10063,0.0,0.0,1.0,0.0,0,0,0,0,59
25042,0.0,0.0,1.0,0.0,0,0,0,1,26
21849,19.0,1.0,1.0,1.0,0,2,0,1,28
29582,0.0,1.0,1.0,1.0,3,2,0,1,20
1597,0.0,0.0,0.0,0.0,11,2,0,1,119
18705,9.0,1.0,1.0,0.0,0,0,0,0,29
7088,3.0,1.0,1.0,1.0,0,0,0,2,60
6780,0.0,1.0,1.0,1.0,0,1,0,1,60
20576,0.0,0.0,1.0,0.0,0,2,2,0,28
33041,1.0,1.0,1.0,1.0,1,2,1,1,16
31412,7.0,1.0,1.0,1.0,13,1,0,2,18
31620,0.0,0.0,1.0,1.0,0,0,1,0,18
3539,0.0,1.0,1.0,1.0,0,0,0,0,75
8703,0.0,1.0,1.0,1.0,1,0,2,2,59
18687,18.0,1.0,1.0,1.0,2,0,1,2,29
34623,8.0,1.0,1.0,1.0,2,2,0,2,14
32645,0.0,1.0,1.0,1.0,1,2,1,1,17
7942,6.0,1.0,1.0,1.0,8,1,0,1,60
3534,0.0,0.0,1.0,0.0,13,0,3,1,75
24909,4.0,0.0,1.0,1.0,0,0,0,0,26
11713,0.0,0.0,1.0,1.0,0,1,2,0,57
21578,1.0,0.0,1.0,1.0,1,0,0,1,28
17656,1.0,1.0,1.0,1.0,4,1,0,2,40
20191,0.0,1.0,1.0,1.0,11,1,1,0,29
25003,4.0,0.0,1.0,1.0,10,0,0,0,26
18426,4.0,1.0,1.0,1.0,8,0,0,2,29
22208,0.0,0.0,1.0,1.0,1,2,0,1,28
33686,0.0,0.0,1.0,1.0,0,0,1,2,15
22153,3.0,1.0,1.0,1.0,3,1,1,0,28
29716,14.0,1.0,1.0,1.0,3,0,1,0,20
31982,2.0,1.0,1.0,1.0,12,2,2,1,18
5889,0.0,0.0,1.0,0.0,1,0,0,0,60
8461,0.0,0.0,1.0,1.0,0,0,3,1,59
6331,0.0,1.0,1.0,1.0,1,0,1,1,60
873,0.0,0.0,0.0,0.0,5,2,0,1,124
25365,3.0,1.0,1.0,1.0,0,0,0,0,26
28831,0.0,0.0,1.0,1.0,2,0,0,0,21
30005,9.0,1.0,1.0,1.0,0,1,0,1,20
15033,0.0,0.0,1.0,1.0,0,0,1,1,51
20155,0.0,1.0,1.0,1.0,15,1,0,0,29
28473,0.0,1.0,1.0,1.0,2,1,1,0,21
509,13.0,1.0,1.0,1.0,1,2,3,0,133
32793,1.0,1.0,1.0,1.0,0,0,2,2,17
27681,5.0,1.0,1.0,0.0,1,0,0,0,22
32079,11.0,1.0,1.0,0.0,1,0,0,2,18
11754,0.0,1.0,1.0,1.0,6,1,1,0,57
10822,0.0,0.0,1.0,1.0,0,1,0,1,58
24046,1.0,0.0,1.0,1.0,1,0,1,2,27
1866,0.0,1.0,0.0,0.0,10,1,1,2,119
6414,25.0,1.0,1.0,1.0,6,0,0,1,60
26115,5.0,1.0,1.0,0.0,0,0,1,2,25
17284,1.0,1.0,1.0,1.0,0,2,1,1,41
25192,0.0,1.0,1.0,1.0,1,0,0,0,26
25428,1.0,1.0,1.0,1.0,0,2,0,1,26
17249,0.0,1.0,1.0,1.0,0,1,0,2,41
7074,0.0,0.0,1.0,1.0,0,1,0,2,60
5421,0.0,0.0,1.0,1.0,1,2,2,0,60
2770,0.0,1.0,0.0,0.0,14,0,1,0,117
5595,0.0,1.0,1.0,1.0,5,1,1,0,60
21501,5.0,1.0,1.0,1.0,0,0,0,0,28
25449,0.0,0.0,1.0,1.0,1,0,0,0,26
2851,6.0,1.0,1.0,1.0,0,0,2,0,116
23052,0.0,0.0,1.0,1.0,0,0,3,2,28
33202,2.0,1.0,1.0,1.0,1,0,1,0,16
17297,0.0,0.0,1.0,1.0,8,1,0,2,41
21102,0.0,0.0,1.0,1.0,0,0,0,0,28
23992,1.0,1.0,1.0,1.0,0,2,0,1,27
12222,0.0,0.0,1.0,1.0,2,2,1,0,57
12142,0.0,0.0,1.0,0.0,8,2,1,2,57
14565,0.0,0.0,1.0,0.0,0,0,1,0,52
4387,1.0,1.0,1.0,1.0,10,0,0,1,74
2506,1.0,1.0,1.0,1.0,0,1,2,0,118
9619,0.0,0.0,1.0,1.0,0,0,1,0,59
6896,0.0,0.0,1.0,1.0,0,0,3,0,60
23150,10.0,1.0,1.0,1.0,4,2,3,1,28
27475,4.0,0.0,1.0,1.0,0,2,0,1,22
12438,1.0,0.0,1.0,1.0,2,0,0,0,56
5874,0.0,1.0,1.0,1.0,0,0,0,0,60
9062,1.0,1.0,1.0,1.0,13,0,1,0,59
23367,0.0,0.0,1.0,1.0,5,1,0,0,27
10442,1.0,1.0,1.0,1.0,4,1,0,0,59
23705,7.0,1.0,1.0,1.0,0,1,2,0,27
17362,0.0,1.0,1.0,1.0,0,0,3,2,41
34859,17.0,1.0,1.0,1.0,0,2,1,1,14
1637,3.0,1.0,1.0,1.0,0,0,0,0,119
4730,0.0,0.0,1.0,0.0,14,0,2,2,68
26841,7.0,1.0,1.0,1.0,5,0,2,1,24
10272,3.0,1.0,1.0,1.0,0,0,1,0,59
23795,4.0,1.0,1.0,1.0,3,0,0,0,27
18649,0.0,1.0,1.0,1.0,15,2,1,0,29
21052,20.0,1.0,1.0,1.0,0,2,0,1,28
5769,0.0,0.0,1.0,0.0,8,2,2,1,60
31204,3.0,0.0,1.0,1.0,0,2,3,0,19
1625,0.0,1.0,0.0,0.0,0,2,2,1,119
20533,0.0,0.0,1.0,1.0,10,0,0,0,28
15527,0.0,1.0,1.0,1.0,2,1,0,3,50
27534,0.0,0.0,1.0,1.0,0,0,0,0,22
28296,0.0,0.0,1.0,1.0,15,1,0,0,21
32706,4.0,1.0,1.0,0.0,2,2,1,1,17
33129,8.0,1.0,1.0,1.0,0,2,0,0,16
5354,0.0,0.0,1.0,1.0,0,0,2,1,60
18038,6.0,1.0,1.0,1.0,5,1,0,0,35
25861,0.0,0.0,1.0,1.0,0,0,0,1,25
11569,2.0,1.0,1.0,1.0,14,0,0,2,57
25031,0.0,1.0,1.0,1.0,0,1,0,1,26
33236,10.0,1.0,1.0,1.0,0,0,1,2,16
21088,11.0,0.0,1.0,1.0,4,0,1,0,28
3594,1.0,0.0,1.0,1.0,1,0,0,1,75
27118,15.0,1.0,1.0,1.0,15,0,0,0,23
25691,2.0,1.0,1.0,1.0,0,0,0,0,26
10385,3.0,1.0,1.0,1.0,1,0,0,1,59
12119,13.0,0.0,1.0,1.0,0,0,0,0,57
23404,1.0,1.0,1.0,1.0,0,0,0,0,27
27599,1.0,0.0,1.0,1.0,0,2,2,0,22
26491,6.0,1.0,1.0,1.0,5,1,0,1,24
15938,1.0,0.0,1.0,1.0,1,1,1,1,48
14623,0.0,0.0,1.0,0.0,1,0,2,0,52
25171,0.0,0.0,1.0,1.0,1,0,1,1,26
1121,0.0,1.0,0.0,0.0,0,2,3,1,119
18848,0.0,0.0,1.0,0.0,4,2,0,1,29
18030,1.0,1.0,1.0,0.0,0,2,0,0,35
906,20.0,1.0,1.0,1.0,1,2,3,1,119
33856,1.0,1.0,1.0,1.0,2,2,0,1,15
2836,0.0,1.0,0.0,0.0,2,1,0,2,116
8663,0.0,1.0,1.0,1.0,5,0,0,0,59
31907,0.0,0.0,1.0,1.0,12,2,0,1,18
13807,0.0,0.0,1.0,0.0,0,1,2,1,53
35444,7.0,1.0,1.0,1.0,3,0,0,2,14
35940,4.0,0.0,1.0,1.0,0,2,0,1,13
12946,0.0,0.0,1.0,1.0,0,1,1,0,55
7399,8.0,1.0,1.0,1.0,0,2,0,1,60
23382,5.0,1.0,1.0,0.0,0,0,1,1,27
10604,1.0,1.0,1.0,1.0,2,0,0,0,59
4741,0.0,0.0,1.0,0.0,0,2,3,0,68
21366,1.0,1.0,1.0,0.0,0,2,1,0,28
27228,0.0,0.0,1.0,1.0,0,0,0,1,23
23083,5.0,1.0,1.0,1.0,0,1,0,0,28
17940,1.0,1.0,1.0,0.0,0,2,0,1,36
8767,0.0,0.0,1.0,0.0,2,1,1,0,59
18215,0.0,0.0,1.0,1.0,0,1,1,2,33
2389,0.0,1.0,0.0,0.0,1,2,1,0,118
35834,0.0,1.0,1.0,1.0,1,0,1,0,13
30675,13.0,1.0,1.0,1.0,0,0,0,0,19
14923,0.0,0.0,1.0,0.0,0,2,2,1,52
22468,1.0,1.0,1.0,1.0,1,0,1,1,28
10725,0.0,0.0,1.0,1.0,8,0,0,0,59
13734,0.0,1.0,1.0,1.0,2,0,1,0,53
28794,0.0,1.0,1.0,1.0,0,2,2,0,21
26207,1.0,1.0,1.0,1.0,15,0,1,1,25
6405,8.0,1.0,1.0,1.0,0,0,1,1,60
26557,0.0,0.0,0.0,0.0,0,0,0,1,24
7486,1.0,1.0,1.0,0.0,5,1,0,0,60
16163,10.0,1.0,1.0,1.0,0,1,1,2,47
11871,0.0,0.0,1.0,1.0,0,1,2,1,57
30461,0.0,1.0,1.0,1.0,0,1,0,0,19
19622,0.0,1.0,1.0,1.0,3,2,2,0,29
19175,1.0,1.0,1.0,1.0,0,0,3,0,29
8176,0.0,0.0,1.0,1.0,0,1,2,2,60
5314,0.0,0.0,1.0,1.0,0,0,1,1,60
4832,0.0,0.0,1.0,0.0,11,0,0,0,67
2791,4.0,1.0,1.0,1.0,0,0,1,0,117
4527,1.0,1.0,1.0,1.0,3,2,2,0,72
12131,25.0,1.0,1.0,1.0,1,0,0,0,57
2602,0.0,1.0,0.0,0.0,10,0,2,2,118
31763,0.0,1.0,1.0,1.0,14,0,0,0,18
32334,1.0,0.0,1.0,1.0,11,1,2,2,17
20585,0.0,0.0,1.0,0.0,2,0,1,0,28
12053,0.0,1.0,1.0,1.0,2,0,0,2,57
12185,0.0,0.0,0.0,0.0,2,2,0,0,57
6765,0.0,0.0,1.0,1.0,0,1,0,2,60
15113,1.0,0.0,1.0,1.0,0,0,1,1,51
4989,0.0,0.0,1.0,0.0,4,2,1,0,61
8697,0.0,1.0,1.0,0.0,10,0,2,0,59
5827,5.0,1.0,1.0,1.0,0,0,0,2,60
26820,0.0,0.0,1.0,0.0,2,0,1,2,24
21993,6.0,1.0,1.0,0.0,1,0,0,0,28
16270,7.0,1.0,1.0,1.0,7,0,1,1,47
9248,0.0,1.0,1.0,1.0,0,1,0,0,59
17371,1.0,1.0,1.0,1.0,12,0,0,0,41
32848,5.0,1.0,1.0,1.0,1,2,0,1,17
35603,0.0,1.0,1.0,1.0,0,2,0,1,13
29084,1.0,1.0,1.0,0.0,0,0,0,0,21
9585,0.0,1.0,1.0,1.0,3,2,0,0,59
22488,0.0,0.0,1.0,1.0,0,2,0,1,28
23197,5.0,1.0,1.0,1.0,1,0,0,2,28
26670,0.0,0.0,1.0,1.0,1,2,0,0,24
18053,4.0,1.0,1.0,1.0,0,2,2,2,35
6182,0.0,1.0,1.0,1.0,8,0,1,0,60
31225,0.0,0.0,1.0,1.0,10,0,0,1,19
20954,4.0,1.0,1.0,1.0,0,0,1,1,28
6256,0.0,0.0,1.0,1.0,0,0,1,0,60
23740,0.0,1.0,1.0,0.0,1,0,0,0,27
6382,0.0,0.0,1.0,1.0,4,0,2,1,60
7611,0.0,0.0,1.0,1.0,7,1,0,0,60
6721,0.0,0.0,1.0,0.0,5,1,1,2,60
3934,3.0,1.0,1.0,0.0,0,0,1,0,75
17328,0.0,0.0,1.0,1.0,0,0,0,0,41
27736,1.0,0.0,1.0,1.0,1,0,1,0,22
33536,2.0,0.0,1.0,1.0,12,0,1,0,15
9969,0.0,0.0,1.0,1.0,4,2,0,0,59
4483,3.0,1.0,1.0,1.0,0,1,1,3,73
16526,5.0,1.0,1.0,1.0,11,0,0,0,47
35128,5.0,0.0,1.0,1.0,1,0,0,0,14
21172,0.0,0.0,1.0,0.0,1,1,2,3,28
25258,1.0,1.0,1.0,1.0,0,1,0,0,26
2901,0.0,1.0,0.0,0.0,1,2,1,0,115
8137,0.0,0.0,1.0,0.0,13,1,2,0,60
5408,1.0,0.0,1.0,1.0,0,1,0,2,60
30355,5.0,1.0,1.0,1.0,0,2,1,1,19
1230,0.0,1.0,0.0,0.0,0,2,2,1,119
24284,0.0,0.0,1.0,1.0,1,2,1,0,27
35994,3.0,1.0,1.0,1.0,0,2,0,1,13
22626,4.0,1.0,1.0,1.0,3,2,0,2,28
26657,0.0,0.0,1.0,0.0,5,1,1,1,24
15699,0.0,0.0,1.0,1.0,0,0,0,1,49
28981,9.0,1.0,1.0,0.0,1,0,0,0,21
8138,0.0,0.0,1.0,1.0,1,2,1,2,60
20047,0.0,0.0,1.0,1.0,0,1,0,1,29
28928,0.0,0.0,1.0,1.0,1,0,2,1,21
34304,1.0,1.0,1.0,0.0,3,0,1,0,15
21951,2.0,1.0,1.0,1.0,2,0,0,2,28
28997,0.0,1.0,1.0,1.0,0,0,0,2,21
13338,1.0,1.0,1.0,1.0,8,0,0,0,54
18899,0.0,0.0,1.0,1.0,13,0,2,2,29
9669,0.0,1.0,1.0,1.0,5,0,0,0,59
34419,1.0,1.0,1.0,1.0,0,1,1,2,15
24292,2.0,1.0,1.0,0.0,3,0,0,0,27
21585,3.0,1.0,1.0,1.0,4,2,0,1,28
16775,0.0,0.0,1.0,1.0,0,0,3,1,46
35870,1.0,1.0,1.0,1.0,0,0,1,1,13
9117,0.0,0.0,1.0,1.0,0,0,0,2,59
3271,0.0,1.0,0.0,0.0,5,0,1,1,107
16616,1.0,1.0,1.0,1.0,1,2,0,2,47
29933,0.0,0.0,1.0,1.0,0,2,2,2,20
31274,9.0,1.0,1.0,1.0,0,2,0,0,19
29902,0.0,0.0,1.0,1.0,0,2,0,0,20
18916,0.0,0.0,1.0,0.0,1,0,2,0,29
26667,0.0,0.0,1.0,1.0,1,0,1,1,24
25181,9.0,1.0,1.0,1.0,1,2,0,1,26
13516,0.0,0.0,1.0,0.0,2,0,1,0,53
20300,0.0,1.0,1.0,1.0,0,2,3,1,29
7976,1.0,1.0,1.0,1.0,7,0,1,0,60
33191,0.0,0.0,1.0,1.0,0,1,0,2,16
31306,5.0,0.0,1.0,1.0,5,0,0,1,19
22004,1.0,0.0,1.0,1.0,10,0,0,0,28
31833,14.0,0.0,1.0,1.0,0,0,0,1,18
21813,1.0,1.0,1.0,1.0,11,1,1,0,28
20508,20.0,1.0,1.0,1.0,2,0,0,1,28
18407,1.0,1.0,1.0,0.0,13,1,0,2,30
9330,0.0,1.0,1.0,1.0,1,2,2,0,59
25920,1.0,1.0,1.0,1.0,0,0,1,0,25
20244,7.0,1.0,1.0,1.0,1,2,2,0,29
10941,0.0,0.0,1.0,1.0,1,0,1,0,58
28114,3.0,0.0,1.0,1.0,0,0,0,0,22
15073,0.0,0.0,1.0,0.0,8,0,1,0,51
30325,2.0,1.0,1.0,1.0,0,0,1,0,19
35461,1.0,1.0,1.0,1.0,14,0,3,1,14
35729,1.0,0.0,1.0,1.0,1,2,0,1,13
10452,1.0,0.0,1.0,1.0,6,1,1,2,59
29770,5.0,1.0,1.0,1.0,0,0,0,1,20
1081,10.0,1.0,1.0,1.0,0,1,2,2,119
28395,0.0,0.0,1.0,0.0,0,0,0,0,21
36053,0.0,1.0,1.0,0.0,8,2,1,2,13
16149,0.0,0.0,1.0,1.0,0,1,1,2,47
1475,0.0,1.0,0.0,0.0,8,1,1,2,119
7834,0.0,0.0,1.0,1.0,5,0,1,0,60
10886,2.0,1.0,1.0,1.0,0,0,3,0,58
3750,0.0,0.0,1.0,0.0,3,1,0,0,75
32075,0.0,0.0,1.0,0.0,0,1,0,2,18
8155,0.0,0.0,1.0,1.0,1,0,1,0,60
24962,0.0,1.0,1.0,1.0,0,0,0,2,26
14126,0.0,1.0,1.0,1.0,10,0,0,0,53
19294,3.0,1.0,1.0,1.0,0,0,1,1,29
22904,0.0,0.0,1.0,0.0,1,0,1,0,28
33957,11.0,1.0,1.0,1.0,7,0,0,1,15
19053,9.0,0.0,1.0,1.0,0,1,2,0,29
5170,1.0,1.0,1.0,1.0,1,1,2,2,60
32851,9.0,1.0,1.0,1.0,0,0,1,1,17
20618,1.0,1.0,1.0,0.0,0,0,3,1,28
3576,0.0,0.0,1.0,0.0,15,2,2,1,75
15553,1.0,1.0,1.0,1.0,3,0,0,0,50
28724,0.0,1.0,1.0,1.0,0,2,0,1,21
25410,1.0,1.0,1.0,1.0,1,2,1,0,26
9200,0.0,0.0,1.0,1.0,0,0,2,0,59
7542,2.0,1.0,1.0,1.0,8,0,0,0,60
16208,0.0,0.0,1.0,1.0,2,0,2,1,47
33442,5.0,1.0,1.0,1.0,1,1,0,0,16
18124,0.0,0.0,1.0,0.0,1,0,3,1,34
34278,6.0,1.0,1.0,1.0,5,0,0,2,15
34482,2.0,1.0,1.0,0.0,0,0,1,1,14
32411,4.0,1.0,1.0,1.0,2,0,1,2,17
20855,1.0,1.0,1.0,1.0,13,1,2,2,28
24396,1.0,0.0,1.0,1.0,3,0,1,0,27
5960,0.0,1.0,1.0,1.0,14,0,3,0,60
15374,6.0,1.0,1.0,1.0,0,0,1,0,50
22759,0.0,0.0,1.0,1.0,2,2,1,1,28
9413,0.0,0.0,1.0,0.0,0,0,1,1,59
13630,0.0,1.0,1.0,1.0,8,0,0,1,53
